DATA INICIAL;DATA FINAL;REGIÃO;ESTADO;MUNICÍPIO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;DIADEMA;GASOLINA ADITIVADA;11;R$/l;4,47;0,278;3,999;4,999;-;0,062
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;DUQUE DE CAXIAS;GASOLINA ADITIVADA;15;R$/l;5,142;0,131;4,899;5,299;-;0,025
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;ESTEIO;GASOLINA ADITIVADA;9;R$/l;4,712;0,217;4,399;5,099;-;0,046
03/01/2021;09/01/2021;NORDESTE;BAHIA;FEIRA DE SANTANA;GASOLINA ADITIVADA;21;R$/l;4,71;0,077;4,65;4,87;-;0,016
03/01/2021;09/01/2021;SUL;SANTA CATARINA;FLORIANOPOLIS;GASOLINA ADITIVADA;30;R$/l;4,613;0,134;4,32;4,899;-;0,029
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;FRANCA;GASOLINA ADITIVADA;14;R$/l;4,418;0,103;4,298;4,597;-;0,023
03/01/2021;09/01/2021;CENTRO OESTE;GOIAS;GOIANIA;GASOLINA ADITIVADA;40;R$/l;4,915;0,158;4,65;5,249;-;0,032
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;GRAVATAI;GASOLINA ADITIVADA;12;R$/l;4,704;0,092;4,569;4,799;-;0,02
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;GUAIBA;GASOLINA ADITIVADA;7;R$/l;4,742;0,037;4,659;4,759;-;0,008
03/01/2021;09/01/2021;NORDESTE;BAHIA;GUANAMBI;GASOLINA ADITIVADA;3;R$/l;4,982;0,005;4,978;4,987;-;0,001
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;GUARULHOS;GASOLINA ADITIVADA;22;R$/l;4,467;0,208;4,129;4,799;-;0,047
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;HORTOLANDIA;GASOLINA ADITIVADA;10;R$/l;4,32;0,17;4,059;4,599;-;0,039
03/01/2021;09/01/2021;SUDESTE;MINAS GERAIS;IPATINGA;GASOLINA ADITIVADA;8;R$/l;4,941;0,038;4,859;4,999;-;0,008
03/01/2021;09/01/2021;NORTE;AMAZONAS;ITACOATIARA;GASOLINA ADITIVADA;4;R$/l;4,705;0,165;4,58;4,94;-;0,035
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;ITAGUAI;GASOLINA ADITIVADA;1;R$/l;5,099;0;5,099;5,099;-;0
03/01/2021;09/01/2021;SUL;SANTA CATARINA;ITAJAI;GASOLINA ADITIVADA;8;R$/l;4,528;0,131;4,379;4,799;-;0,029
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;ITAQUAQUECETUBA;GASOLINA ADITIVADA;5;R$/l;4,243;0,203;3,999;4,499;-;0,048
03/01/2021;09/01/2021;NORDESTE;PERNAMBUCO;JABOATAO DOS GUARARAPES;GASOLINA ADITIVADA;3;R$/l;4,676;0,071;4,599;4,74;-;0,015
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;JACAREI;GASOLINA ADITIVADA;13;R$/l;4,318;0,141;4,099;4,499;-;0,033
03/01/2021;09/01/2021;NORDESTE;PARAIBA;JOAO PESSOA;GASOLINA ADITIVADA;10;R$/l;4,754;0,113;4,559;4,87;-;0,024
03/01/2021;09/01/2021;SUDESTE;MINAS GERAIS;JOAO PINHEIRO;GASOLINA ADITIVADA;2;R$/l;4,494;0,12;4,409;4,579;-;0,027
03/01/2021;09/01/2021;NORDESTE;CEARA;JUAZEIRO DO NORTE;GASOLINA ADITIVADA;10;R$/l;4,918;0,07;4,85;5,05;-;0,014
03/01/2021;09/01/2021;SUL;PARANA;LONDRINA;GASOLINA ADITIVADA;6;R$/l;4,393;0,12;4,25;4,53;-;0,027
03/01/2021;09/01/2021;NORTE;AMAPA;MACAPA;GASOLINA ADITIVADA;5;R$/l;4,284;0,164;4,05;4,49;-;0,038
03/01/2021;09/01/2021;NORDESTE;ALAGOAS;MACEIO;GASOLINA ADITIVADA;21;R$/l;4,862;0,116;4,689;5,099;-;0,024
03/01/2021;09/01/2021;NORTE;AMAZONAS;MANAUS;GASOLINA ADITIVADA;39;R$/l;4,613;0,112;4,489;4,899;-;0,024
03/01/2021;09/01/2021;SUDESTE;MINAS GERAIS;MANHUACU;GASOLINA ADITIVADA;2;R$/l;5,099;0,001;5,098;5,099;-;0
03/01/2021;09/01/2021;NORDESTE;CEARA;MARACANAU;GASOLINA ADITIVADA;9;R$/l;4,876;0,079;4,77;4,99;-;0,016
03/01/2021;09/01/2021;SUL;PARANA;MARINGA;GASOLINA ADITIVADA;14;R$/l;4,544;0,199;4,06;4,69;-;0,044
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;MAUA;GASOLINA ADITIVADA;10;R$/l;4,494;0,183;4,049;4,699;-;0,041
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;MOGI DAS CRUZES;GASOLINA ADITIVADA;19;R$/l;4,483;0,178;4,199;4,799;-;0,04
03/01/2021;09/01/2021;SUDESTE;MINAS GERAIS;MONTES CLAROS;GASOLINA ADITIVADA;3;R$/l;4,876;0,081;4,789;4,949;-;0,017
03/01/2021;09/01/2021;NORDESTE;RIO GRANDE DO NORTE;NATAL;GASOLINA ADITIVADA;26;R$/l;4,931;0,061;4,85;5,09;-;0,012
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;NILOPOLIS;GASOLINA ADITIVADA;4;R$/l;5,224;0,222;4,899;5,399;-;0,042
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;NITEROI;GASOLINA ADITIVADA;15;R$/l;5,178;0,22;4,979;5,599;-;0,042
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;NOVA IGUACU;GASOLINA ADITIVADA;15;R$/l;5,142;0,15;4,949;5,399;-;0,029
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;NOVO HAMBURGO;GASOLINA ADITIVADA;14;R$/l;4,563;0,144;4,399;4,799;-;0,032
03/01/2021;09/01/2021;NORDESTE;PERNAMBUCO;OLINDA;GASOLINA ADITIVADA;8;R$/l;4,811;0,158;4,559;4,999;-;0,033
03/01/2021;09/01/2021;SUL;SANTA CATARINA;PALHOCA;GASOLINA ADITIVADA;17;R$/l;4,64;0,061;4,559;4,699;-;0,013
03/01/2021;09/01/2021;NORTE;TOCANTINS;PALMAS;GASOLINA ADITIVADA;9;R$/l;4,994;0,079;4,889;5,129;-;0,016
03/01/2021;09/01/2021;NORDESTE;RIO GRANDE DO NORTE;PARNAMIRIM;GASOLINA ADITIVADA;1;R$/l;5,099;0;5,099;5,099;-;0
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;PAULINIA;GASOLINA ADITIVADA;12;R$/l;4,344;0,153;4,099;4,579;-;0,035
03/01/2021;09/01/2021;NORDESTE;PERNAMBUCO;PAULISTA;GASOLINA ADITIVADA;8;R$/l;4,703;0,12;4,54;4,849;-;0,026
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;PELOTAS;GASOLINA ADITIVADA;11;R$/l;5,016;0,12;4,778;5,199;-;0,024
03/01/2021;09/01/2021;SUL;PARANA;PINHAIS;GASOLINA ADITIVADA;10;R$/l;4,376;0,136;4,25;4,599;-;0,031
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;POA;GASOLINA ADITIVADA;7;R$/l;4,57;0,221;4,199;4,799;-;0,048
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;PORTO ALEGRE;GASOLINA ADITIVADA;39;R$/l;4,753;0,146;4,549;4,999;-;0,031
03/01/2021;09/01/2021;NORTE;RONDONIA;PORTO VELHO;GASOLINA ADITIVADA;21;R$/l;4,823;0,064;4,75;4,99;-;0,013
03/01/2021;09/01/2021;NORDESTE;PERNAMBUCO;RECIFE;GASOLINA ADITIVADA;18;R$/l;4,77;0,121;4,589;4,99;-;0,025
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;RIBEIRAO PIRES;GASOLINA ADITIVADA;7;R$/l;4,517;0,233;3,999;4,697;-;0,052
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;RIBEIRAO PRETO;GASOLINA ADITIVADA;18;R$/l;4,428;0,257;3,999;4,899;-;0,058
03/01/2021;09/01/2021;NORTE;ACRE;RIO BRANCO;GASOLINA ADITIVADA;24;R$/l;5,144;0,057;5,03;5,25;-;0,011
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;RIO CLARO;GASOLINA ADITIVADA;13;R$/l;4,442;0,259;4,049;4,899;-;0,058
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;RIO DE JANEIRO;GASOLINA ADITIVADA;66;R$/l;5,107;0,192;4,749;5,497;-;0,038
03/01/2021;09/01/2021;NORDESTE;BAHIA;SALVADOR;GASOLINA ADITIVADA;79;R$/l;4,786;0,149;4,61;5,089;-;0,031
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;SANTA BARBARA D'OESTE;GASOLINA ADITIVADA;8;R$/l;4,397;0,176;4,197;4,599;-;0,04
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;SANTANA DO LIVRAMENTO;GASOLINA ADITIVADA;9;R$/l;5,15;0,083;4,95;5,199;-;0,016
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;SANTO ANDRE;GASOLINA ADITIVADA;23;R$/l;4,538;0,184;4,188;5,099;-;0,04
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;SANTOS;GASOLINA ADITIVADA;4;R$/l;4,749;0,238;4,399;4,898;-;0,05
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;SAO BERNARDO DO CAMPO;GASOLINA ADITIVADA;19;R$/l;4,564;0,18;4,09;4,799;-;0,039
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;SAO CAETANO DO SUL;GASOLINA ADITIVADA;11;R$/l;4,52;0,387;3,899;4,899;-;0,086
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;SAO GONCALO;GASOLINA ADITIVADA;10;R$/l;5,111;0,1;4,999;5,299;-;0,02
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;SAO JOAO DE MERITI;GASOLINA ADITIVADA;11;R$/l;5,002;0,139;4,849;5,249;-;0,028
03/01/2021;09/01/2021;SUL;SANTA CATARINA;SAO JOSE;GASOLINA ADITIVADA;15;R$/l;4,673;0,071;4,549;4,799;-;0,015
03/01/2021;09/01/2021;NORDESTE;MARANHAO;SAO JOSE DE RIBAMAR;GASOLINA ADITIVADA;7;R$/l;4,577;0,1;4,43;4,699;-;0,022
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;SAO JOSE DO RIO PRETO;GASOLINA ADITIVADA;16;R$/l;4,367;0,134;4,199;4,499;-;0,031
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;SAO JOSE DOS CAMPOS;GASOLINA ADITIVADA;12;R$/l;4,262;0,151;4,059;4,499;-;0,035
03/01/2021;09/01/2021;SUL;PARANA;SAO JOSE DOS PINHAIS;GASOLINA ADITIVADA;13;R$/l;4,431;0,13;4,199;4,599;-;0,029
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;SAO LEOPOLDO;GASOLINA ADITIVADA;13;R$/l;4,676;0,12;4,469;4,799;-;0,026
03/01/2021;09/01/2021;NORDESTE;MARANHAO;SAO LUIS;GASOLINA ADITIVADA;32;R$/l;4,709;0,065;4,599;4,899;-;0,014
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;SAO PAULO;GASOLINA ADITIVADA;162;R$/l;4,524;0,295;3,889;5,999;-;0,065
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;SAO ROQUE;GASOLINA ADITIVADA;3;R$/l;4,462;0,148;4,299;4,589;-;0,033
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;SAPUCAIA DO SUL;GASOLINA ADITIVADA;10;R$/l;4,64;0,154;4,469;4,899;-;0,033
03/01/2021;09/01/2021;SUDESTE;ESPIRITO SANTO;SERRA;GASOLINA ADITIVADA;12;R$/l;4,66;0,153;4,47;4,898;-;0,033
03/01/2021;09/01/2021;SUDESTE;MINAS GERAIS;SETE LAGOAS;GASOLINA ADITIVADA;9;R$/l;4,836;0,103;4,68;4,949;-;0,021
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;SUMARE;GASOLINA ADITIVADA;12;R$/l;4,394;0,203;3,999;4,697;-;0,046
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;SUZANO;GASOLINA ADITIVADA;13;R$/l;4,465;0,149;4,299;4,699;-;0,033
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;TAUBATE;GASOLINA ADITIVADA;13;R$/l;4,396;0,191;4,199;4,769;-;0,043
03/01/2021;09/01/2021;NORDESTE;PIAUI;TERESINA;GASOLINA ADITIVADA;31;R$/l;4,878;0,128;4,639;4,999;-;0,026
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;TRES RIOS;GASOLINA ADITIVADA;1;R$/l;4,999;0;4,999;4,999;-;0
03/01/2021;09/01/2021;SUDESTE;MINAS GERAIS;UBA;GASOLINA ADITIVADA;6;R$/l;4,921;0,103;4,799;5,019;-;0,021
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;VALINHOS;GASOLINA ADITIVADA;14;R$/l;4,372;0,13;4,157;4,499;-;0,03
03/01/2021;09/01/2021;CENTRO OESTE;MATO GROSSO;VARZEA GRANDE;GASOLINA ADITIVADA;4;R$/l;4,603;0,058;4,55;4,655;-;0,013
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;VIAMAO;GASOLINA ADITIVADA;6;R$/l;4,831;0,052;4,795;4,899;-;0,011
03/01/2021;09/01/2021;SUDESTE;ESPIRITO SANTO;VILA VELHA;GASOLINA ADITIVADA;11;R$/l;4,66;0,172;4,449;4,99;-;0,037
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;VINHEDO;GASOLINA ADITIVADA;9;R$/l;4,393;0,105;4,179;4,499;-;0,024
03/01/2021;09/01/2021;SUDESTE;ESPIRITO SANTO;VITORIA;GASOLINA ADITIVADA;18;R$/l;4,653;0,161;4,35;4,899;-;0,035
03/01/2021;09/01/2021;NORDESTE;PERNAMBUCO;VITORIA DE SANTO ANTAO;GASOLINA ADITIVADA;3;R$/l;4,79;0,1;4,69;4,89;-;0,021
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;ALVORADA;GASOLINA COMUM;5;R$/l;4,785;0,021;4,749;4,799;-;0,004
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;AMERICANA;GASOLINA COMUM;14;R$/l;4,233;0,11;3,999;4,299;-;0,026
03/01/2021;09/01/2021;CENTRO OESTE;GOIAS;ANAPOLIS;GASOLINA COMUM;3;R$/l;4,75;0,164;4,57;4,89;-;0,034
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;ANGRA DOS REIS;GASOLINA COMUM;6;R$/l;5,218;0,109;4,999;5,298;-;0,021
03/01/2021;09/01/2021;NORDESTE;SERGIPE;ARACAJU;GASOLINA COMUM;21;R$/l;4,677;0,138;4,56;4,899;-;0,029
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;ARACATUBA;GASOLINA COMUM;25;R$/l;4,344;0,17;3,959;4,789;-;0,039
03/01/2021;09/01/2021;NORDESTE;ALAGOAS;ARAPIRACA;GASOLINA COMUM;13;R$/l;4,827;0,094;4,699;4,998;-;0,019
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;ASSIS;GASOLINA COMUM;23;R$/l;4,37;0,308;3,879;4,699;-;0,07
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;BAGE;GASOLINA COMUM;9;R$/l;5,537;0,063;5,434;5,593;-;0,011
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;BARRETOS;GASOLINA COMUM;14;R$/l;4,279;0,255;3,929;4,699;-;0,059
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;BARUERI;GASOLINA COMUM;16;R$/l;4,359;0,335;4,049;4,999;-;0,077
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;BAURU;GASOLINA COMUM;27;R$/l;4,186;0,128;3,97;4,39;-;0,031
03/01/2021;09/01/2021;NORDESTE;PARAIBA;BAYEUX;GASOLINA COMUM;7;R$/l;4,61;0,126;4,489;4,819;-;0,027
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;BEBEDOURO;GASOLINA COMUM;6;R$/l;4,364;0,133;4,199;4,588;-;0,03
03/01/2021;09/01/2021;NORTE;PARA;BELEM;GASOLINA COMUM;20;R$/l;4,63;0,086;4,4;4,709;-;0,019
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;BELFORD ROXO;GASOLINA COMUM;11;R$/l;4,944;0,104;4,799;5,128;-;0,021
03/01/2021;09/01/2021;SUDESTE;MINAS GERAIS;BELO HORIZONTE;GASOLINA COMUM;42;R$/l;4,629;0,067;4,529;4,867;-;0,014
03/01/2021;09/01/2021;SUL;SANTA CATARINA;BIGUACU;GASOLINA COMUM;10;R$/l;4,581;0,018;4,549;4,599;-;0,004
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;BIRIGUI;GASOLINA COMUM;14;R$/l;4,416;0,115;4,239;4,699;-;0,026
03/01/2021;09/01/2021;SUL;SANTA CATARINA;BLUMENAU;GASOLINA COMUM;9;R$/l;4,419;0,062;4,379;4,559;-;0,014
03/01/2021;09/01/2021;NORTE;RORAIMA;BOA VISTA;GASOLINA COMUM;13;R$/l;4,351;0,037;4,27;4,38;-;0,009
03/01/2021;09/01/2021;CENTRO OESTE;DISTRITO FEDERAL;BRASILIA;GASOLINA COMUM;47;R$/l;4,697;0,146;4,389;4,929;-;0,031
03/01/2021;09/01/2021;NORDESTE;PARAIBA;CABEDELO;GASOLINA COMUM;5;R$/l;4,628;0,066;4,57;4,699;-;0,014
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;CACAPAVA;GASOLINA COMUM;1;R$/l;4,379;0;4,379;4,379;-;0
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;CACHOEIRINHA;GASOLINA COMUM;9;R$/l;4,583;0,025;4,539;4,599;-;0,005
03/01/2021;09/01/2021;SUDESTE;ESPIRITO SANTO;CACHOEIRO DE ITAPEMIRIM;GASOLINA COMUM;13;R$/l;4,931;0,052;4,86;5,001;-;0,011
03/01/2021;09/01/2021;NORDESTE;BAHIA;CAMACARI;GASOLINA COMUM;11;R$/l;4,683;0,016;4,65;4,69;-;0,003
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;CAMPINAS;GASOLINA COMUM;40;R$/l;4,219;0,134;3,979;4,597;-;0,032
03/01/2021;09/01/2021;CENTRO OESTE;MATO GROSSO DO SUL;CAMPO GRANDE;GASOLINA COMUM;42;R$/l;4,652;0,082;4,499;4,959;-;0,018
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;CANOAS;GASOLINA COMUM;15;R$/l;4,558;0,095;4,467;4,759;-;0,021
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;CARAGUATATUBA;GASOLINA COMUM;9;R$/l;4,587;0,092;4,497;4,699;-;0,02
03/01/2021;09/01/2021;SUDESTE;MINAS GERAIS;CARATINGA;GASOLINA COMUM;7;R$/l;4,926;0,042;4,88;4,989;-;0,009
03/01/2021;09/01/2021;SUDESTE;ESPIRITO SANTO;CARIACICA;GASOLINA COMUM;10;R$/l;4,462;0,119;4,399;4,799;-;0,027
03/01/2021;09/01/2021;SUL;PARANA;CASCAVEL;GASOLINA COMUM;16;R$/l;4,405;0,078;4,27;4,59;-;0,018
03/01/2021;09/01/2021;NORDESTE;CEARA;CAUCAIA;GASOLINA COMUM;21;R$/l;4,701;0,084;4,549;4,799;-;0,018
03/01/2021;09/01/2021;SUL;PARANA;COLOMBO;GASOLINA COMUM;16;R$/l;4,245;0,071;4,099;4,379;-;0,017
03/01/2021;09/01/2021;SUDESTE;MINAS GERAIS;CONSELHEIRO LAFAIETE;GASOLINA COMUM;6;R$/l;4,711;0,066;4,639;4,79;-;0,014
03/01/2021;09/01/2021;SUDESTE;MINAS GERAIS;CONTAGEM;GASOLINA COMUM;17;R$/l;4,658;0,088;4,55;4,799;-;0,019
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;COSMOPOLIS;GASOLINA COMUM;9;R$/l;4,269;0,124;4,12;4,399;-;0,029
03/01/2021;09/01/2021;CENTRO OESTE;MATO GROSSO;CUIABA;GASOLINA COMUM;59;R$/l;4,572;0,057;4,299;4,699;-;0,012
03/01/2021;09/01/2021;SUL;PARANA;CURITIBA;GASOLINA COMUM;52;R$/l;4,2;0,084;4,07;4,499;-;0,02
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;DIADEMA;GASOLINA COMUM;16;R$/l;4,143;0,183;3,799;4,499;-;0,044
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;DUQUE DE CAXIAS;GASOLINA COMUM;22;R$/l;4,957;0,109;4,799;5,099;-;0,022
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;ESTEIO;GASOLINA COMUM;9;R$/l;4,603;0,197;4,399;5,049;-;0,043
03/01/2021;09/01/2021;NORDESTE;BAHIA;FEIRA DE SANTANA;GASOLINA COMUM;23;R$/l;4,662;0,018;4,65;4,69;-;0,004
03/01/2021;09/01/2021;SUL;SANTA CATARINA;FLORIANOPOLIS;GASOLINA COMUM;33;R$/l;4,528;0,107;4,3;4,799;-;0,024
03/01/2021;09/01/2021;NORDESTE;CEARA;FORTALEZA;GASOLINA COMUM;101;R$/l;4,764;0,04;4,65;4,899;-;0,008
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;FRANCA;GASOLINA COMUM;22;R$/l;4,349;0,062;4,139;4,399;-;0,014
03/01/2021;09/01/2021;CENTRO OESTE;GOIAS;GOIANIA;GASOLINA COMUM;56;R$/l;4,805;0,098;4,64;4,999;-;0,02
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;GRAVATAI;GASOLINA COMUM;12;R$/l;4,579;0,072;4,379;4,699;-;0,016
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;GUAIBA;GASOLINA COMUM;8;R$/l;4,626;0,043;4,559;4,659;-;0,009
03/01/2021;09/01/2021;NORDESTE;BAHIA;GUANAMBI;GASOLINA COMUM;10;R$/l;4,97;0,058;4,808;4,999;-;0,012
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;GUARULHOS;GASOLINA COMUM;24;R$/l;4,271;0,135;4,049;4,599;-;0,032
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;HORTOLANDIA;GASOLINA COMUM;12;R$/l;4,2;0,102;4,059;4,399;-;0,024
03/01/2021;09/01/2021;SUDESTE;MINAS GERAIS;IPATINGA;GASOLINA COMUM;11;R$/l;4,801;0,079;4,649;4,859;-;0,016
03/01/2021;09/01/2021;NORTE;AMAZONAS;ITACOATIARA;GASOLINA COMUM;12;R$/l;4,591;0,01;4,579;4,6;-;0,002
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;ITAGUAI;GASOLINA COMUM;3;R$/l;4,999;0,1;4,899;5,099;-;0,02
03/01/2021;09/01/2021;SUL;SANTA CATARINA;ITAJAI;GASOLINA COMUM;10;R$/l;4,376;0,035;4,299;4,439;-;0,008
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;ITAQUAQUECETUBA;GASOLINA COMUM;5;R$/l;4,157;0,151;3,999;4,299;-;0,036
03/01/2021;09/01/2021;NORDESTE;PERNAMBUCO;JABOATAO DOS GUARARAPES;GASOLINA COMUM;11;R$/l;4,536;0,095;4,39;4,69;-;0,021
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;JACAREI;GASOLINA COMUM;16;R$/l;4,178;0,093;3,999;4,299;-;0,022
03/01/2021;09/01/2021;NORDESTE;PARAIBA;JOAO PESSOA;GASOLINA COMUM;24;R$/l;4,637;0,093;4,379;4,699;-;0,02
03/01/2021;09/01/2021;SUDESTE;MINAS GERAIS;JOAO PINHEIRO;GASOLINA COMUM;6;R$/l;4,576;0,187;4,319;4,899;-;0,041
03/01/2021;09/01/2021;NORDESTE;CEARA;JUAZEIRO DO NORTE;GASOLINA COMUM;11;R$/l;4,849;0,052;4,77;4,98;-;0,011
03/01/2021;09/01/2021;SUL;PARANA;LONDRINA;GASOLINA COMUM;7;R$/l;4,247;0,076;4,15;4,37;-;0,018
03/01/2021;09/01/2021;NORTE;AMAPA;MACAPA;GASOLINA COMUM;23;R$/l;3,894;0,084;3,82;4,099;-;0,022
03/01/2021;09/01/2021;NORDESTE;ALAGOAS;MACEIO;GASOLINA COMUM;24;R$/l;4,739;0,113;4,47;4,958;-;0,024
03/01/2021;09/01/2021;NORTE;AMAZONAS;MANAUS;GASOLINA COMUM;43;R$/l;4,517;0,053;4,35;4,599;-;0,012
03/01/2021;09/01/2021;SUDESTE;MINAS GERAIS;MANHUACU;GASOLINA COMUM;6;R$/l;4,893;0,087;4,79;4,998;-;0,018
03/01/2021;09/01/2021;NORDESTE;CEARA;MARACANAU;GASOLINA COMUM;10;R$/l;4,77;0,024;4,73;4,799;-;0,005
03/01/2021;09/01/2021;SUL;PARANA;MARINGA;GASOLINA COMUM;17;R$/l;4,326;0,151;4,04;4,49;-;0,035
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;MAUA;GASOLINA COMUM;11;R$/l;4,281;0,166;3,999;4,499;-;0,039
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;MOGI DAS CRUZES;GASOLINA COMUM;20;R$/l;4,322;0,163;4,079;4,599;-;0,038
03/01/2021;09/01/2021;SUDESTE;MINAS GERAIS;MONTES CLAROS;GASOLINA COMUM;14;R$/l;4,686;0,296;3,69;4,899;-;0,063
03/01/2021;09/01/2021;NORDESTE;RIO GRANDE DO NORTE;NATAL;GASOLINA COMUM;25;R$/l;4,879;0,016;4,85;4,899;-;0,003
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;NILOPOLIS;GASOLINA COMUM;7;R$/l;5,009;0,126;4,879;5,199;-;0,025
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;NITEROI;GASOLINA COMUM;19;R$/l;4,996;0,238;4,58;5,496;-;0,048
03/01/2021;09/01/2021;SUDESTE;RIO DE JANEIRO;NOVA IGUACU;GASOLINA COMUM;17;R$/l;5,058;0,136;4,799;5,259;-;0,027
03/01/2021;09/01/2021;SUL;RIO GRANDE DO SUL;NOVO HAMBURGO;GASOLINA COMUM;14;R$/l;4,475;0,063;4,399;4,599;-;0,014
03/01/2021;09/01/2021;NORDESTE;PERNAMBUCO;OLINDA;GASOLINA COMUM;11;R$/l;4,666;0,046;4,559;4,759;-;0,01
03/01/2021;09/01/2021;SUL;SANTA CATARINA;PALHOCA;GASOLINA COMUM;18;R$/l;4,588;0,014;4,559;4,599;-;0,003
03/01/2021;09/01/2021;NORTE;TOCANTINS;PALMAS;GASOLINA COMUM;10;R$/l;4,903;0,035;4,879;4,999;-;0,007
03/01/2021;09/01/2021;NORDESTE;RIO GRANDE DO NORTE;PARNAMIRIM;GASOLINA COMUM;1;R$/l;4,899;0;4,899;4,899;-;0
03/01/2021;09/01/2021;SUDESTE;SAO PAULO;PAULINIA;GASOLINA COMUM;15;R$/l;4,202;0,12;3,899;4,399;-;0,029
